epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.376,1.64738,3.78253,1.25549,0.01708,0.44751,0.02374,0.01264,1.29055,3.78522,1.04017,8.335e-05,8.335e-05,8.335e-05
2,24.3363,1.40009,3.37189,1.08117,0.03196,0.92651,0.13562,0.07556,1.15983,3.51171,0.93723,0.000174293,0.000174293,0.000174293
3,37.814,1.30853,2.5169,0.99247,0.03503,0.96601,0.37363,0.21633,1.20641,3.09099,0.9391,0.000255334,0.000255334,0.000255334
4,49.633,1.27301,1.82239,0.95867,0.03926,0.97846,0.4327,0.27252,1.19839,2.92839,0.95659,0.000326474,0.000326474,0.000326474
5,61.269,1.21605,1.42695,0.94996,0.04554,0.98321,0.61755,0.39668,1.23037,2.6667,0.97577,0.000387711,0.000387711,0.000387711
6,73.009,1.17589,1.14821,0.94821,0.94287,0.2731,0.79564,0.50755,1.19371,2.31696,0.97415,0.000439046,0.000439046,0.000439046
7,84.8441,1.203,0.98588,0.94645,0.93347,0.49599,0.83434,0.54777,1.21318,1.90003,0.99242,0.000480479,0.000480479,0.000480479
8,96.6356,1.13724,0.87795,0.94449,0.98074,0.54417,0.88101,0.58625,1.20734,1.92972,0.98315,0.000512011,0.000512011,0.000512011
9,108.689,1.13712,0.87838,0.93499,0.94088,0.65259,0.85348,0.58498,1.14084,1.72078,0.95659,0.00053364,0.00053364,0.00053364
10,120.365,1.09921,0.77559,0.94254,0.95684,0.75452,0.92828,0.63932,1.12901,1.55031,0.95799,0.000545367,0.000545367,0.000545367
11,131.902,1.07981,0.75733,0.93632,0.93844,0.64398,0.88385,0.61269,1.10766,1.68912,0.95826,0.000547193,0.000547193,0.000547193
12,143.255,1.04073,0.75582,0.93937,0.93955,0.81982,0.93987,0.60026,1.23022,1.34489,0.96753,0.000539116,0.000539116,0.000539116
13,154.678,1.1171,0.73905,0.95086,0.94686,0.87149,0.93425,0.62718,1.11172,1.26136,0.94605,0.000521138,0.000521138,0.000521138
14,166.164,1.02044,0.69835,0.93031,0.92081,0.89383,0.94393,0.65467,1.11467,1.09041,0.96213,0.000493257,0.000493257,0.000493257
15,177.617,1.00659,0.68932,0.92898,0.91498,0.86233,0.94783,0.65984,1.09693,1.17765,0.94823,0.000455474,0.000455474,0.000455474
16,189.069,0.99651,0.68092,0.92469,0.9405,0.90009,0.95338,0.65957,1.10225,1.03415,0.94691,0.00040779,0.00040779,0.00040779
17,200.38,0.98703,0.63346,0.92018,0.87951,0.78673,0.9158,0.60381,1.14589,1.16949,0.94992,0.000346736,0.000346736,0.000346736
18,211.882,0.96284,0.6421,0.90682,0.94885,0.87831,0.95243,0.63944,1.11492,1.01673,0.93582,0.00026422,0.00026422,0.00026422
19,223.361,0.94091,0.60114,0.90752,0.95552,0.91809,0.96164,0.67227,1.07303,0.89521,0.93121,0.000181703,0.000181703,0.000181703
20,234.844,0.94938,0.59043,0.90158,0.94816,0.91572,0.96408,0.67003,1.07962,0.83899,0.93266,9.91865e-05,9.91865e-05,9.91865e-05
